chunk_id,title,source_url,length,normalized_length,semantic_category,pattern_family,flags_text,text
v02_p0274_c001,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 274,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,25,23,meaningful_structural,numbered_list_or_plan,looks_numbered_item|contains_newline|no_clean_sentence_end|chunk_index_gt_zero,บทที่ ๒ จบ. ___________
v02_p0291_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 291,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,24,24,meaningful_content,other,chunk_index_gt_zero,รมโดยบท ต้องอาบัติทุกกฏ.
v02_p0303_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 303,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,37,37,meaningful_content,other,chunk_index_gt_zero,รุษผู้รู้เดียงสาอยู่ ต้องอาบัติทุกกฏ.
v02_p0313_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 313,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,10,10,meaningful_content,other,chunk_index_gt_zero,ปาจิตตีย์.
v02_p0342_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 342,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,29,28,meaningful_content,other,contains_newline|chunk_index_gt_zero,หนดไว้ ต้อง อาบัติปาจิตตีย์.
v02_p0350_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 350,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,7,7,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,่างนี้-
v02_p0367_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 367,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,14,14,meaningful_content,other,chunk_index_gt_zero,องอาบัติทุกกฏ.
v02_p0372_c001,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 372,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,23,21,meaningful_structural,section_closure,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,ที่ ๗ จบ. ___________
v02_p0395_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 395,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,26,26,suspected_fragment,leading_fragment,starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,้นแสดงอย่างนี้ ว่าดังนี้:-
v02_p0403_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 403,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,47,47,meaningful_structural,section_heading,contains_structure_keyword|no_clean_sentence_end|chunk_index_gt_zero,กเธอพึงยกสิกขาบทนี้ขึ้นแสดงอย่างนี้ ว่าดังนี้:-
v02_p0409_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 409,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,39,36,meaningful_structural,section_closure,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,ะการ- ฉะนี้. เรื่องพระฉัพพัคคีย์ จบ.
v02_p0419_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 419,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,48,47,meaningful_content,other,contains_newline|chunk_index_gt_zero,ป็นญาติ เป็นผู้ปวารณา หรือเขาจัดแจงไว้ตาม ปกติ.
v02_p0445_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 445,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,18,18,meaningful_content,other,chunk_index_gt_zero,รับ ไม่ต้องอาบัติ.
v02_p0454_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 454,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,18,17,meaningful_content,other,contains_newline|chunk_index_gt_zero,ต้องอาบัติ ทุกกฏ.
v02_p0462_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 462,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,18,18,meaningful_content,other,chunk_index_gt_zero,ฉัน เป็นปาจิตตีย์.
v02_p0463_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 463,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,42,42,meaningful_content,other,chunk_index_gt_zero,น ได้แก่เนยข้นที่ทำจากน้ำนมสัตว์เหล่านั้น.
v02_p0464_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 464,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,27,26,suspected_fragment,leading_fragment,contains_newline|starts_with_dependent_mark|chunk_index_gt_zero,้วฉัน ต้องอาบัติปาจิตตีย์.
v02_p0492_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 492,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,41,41,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,นามศากยะจึงยังคงมากมายอยู่ตามเดิมนั่นแหละ
v02_p0495_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 495,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,25,25,meaningful_content,other,chunk_index_gt_zero,อยู่ ... ต้องอาบัติทุกกฏ.
v02_p0511_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 511,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,25,25,meaningful_structural,section_heading,contains_structure_keyword|starts_with_dependent_mark|chunk_index_gt_zero,าปานวรรค สิกขาบทที่ ๒ จบ.
v02_p0518_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 518,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,1,1,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,_
v02_p0527_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 527,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,25,25,suspected_fragment,leading_fragment,starts_with_dependent_mark|chunk_index_gt_zero,ือว่าเป็นคราวฝนมากับพายุ.
v02_p0532_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 532,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,38,36,suspected_fragment,trailing_fragment,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,จิตตีย์. เรื่องพระอุปนันทศากยบุตร จบ
v02_p0549_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 549,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,3,3,meaningful_content,other,chunk_index_gt_zero,ย์.
v02_p0553_c001,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 553,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,9,9,artifact_noise,separator_line,separator_only|no_clean_sentence_end|chunk_index_gt_zero,_________
v02_p0558_c003,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 558,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,10,10,meaningful_content,other,chunk_index_gt_zero,บเนื้อ ...
v02_p0560_c003,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 560,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,16,16,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ประการที่ตรัสว่า
v02_p0565_c003,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 565,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,15,15,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,... กามทั้งหลาย
v02_p0588_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 588,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,21,21,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,งอย่างนี้ ว่าดังนี้:-
v02_p0593_c001,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 593,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,6,6,artifact_noise,separator_line,separator_only|no_clean_sentence_end|chunk_index_gt_zero,______
v02_p0611_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 611,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,40,39,meaningful_content,other,contains_newline|chunk_index_gt_zero,ชื่อว่า ภิกษุ ที่ทรง- ประสงค์ในอรรถนี้.
v02_p0612_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 612,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,17,17,meaningful_content,other,chunk_index_gt_zero,.. ไม่ต้องอาบัติ.
v02_p0618_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 618,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,14,14,artifact_noise,separator_line,separator_only|no_clean_sentence_end|chunk_index_gt_zero,______________
v02_p0645_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 645,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,43,43,suspected_fragment,trailing_fragment,no_clean_sentence_end|chunk_index_gt_zero,ตลอดเวลาที่ภิกษุฉันอยู่ ถ้าภิกษุแม้รูปหนึ่ง
v02_p0648_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 648,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,4,4,meaningful_content,other,chunk_index_gt_zero,ตติ.
v02_p0649_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 649,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,7,7,meaningful_content,other,chunk_index_gt_zero,พระภาค.
v02_p0652_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 652,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,33,32,meaningful_content,other,contains_newline|chunk_index_gt_zero,ว่าเป็น เสกขะ ... ไม่ต้องอาบัติ.
v02_p0659_c002,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 659,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,20,20,suspected_fragment,trailing_fragment,ends_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ดงอย่างนี้ ว่าดังนี้
v02_p0686_c001,พระไตรปิฎก เล่ม 2 (มหาวิภังค์ ทุติยภาค) หน้า 686,http://www.learntripitaka.com/TPD/Tripitaka-Thai/02.zip,32,28,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|no_clean_sentence_end|chunk_index_gt_zero,. วรรคที่ ๔ จบ. ____________
v03_p0010_c002,พระไตรปิฎก เล่ม 3 (ภิกขุณีวิภังค์) หน้า 10,http://www.learntripitaka.com/TPD/Tripitaka-Thai/03.zip,26,24,meaningful_structural,section_closure,contains_newline|no_clean_sentence_end|chunk_index_gt_zero,จบ. ____________________
v03_p0031_c002,พระไตรปิฎก เล่ม 3 (ภิกขุณีวิภังค์) หน้า 31,http://www.learntripitaka.com/TPD/Tripitaka-Thai/03.zip,33,31,meaningful_structural,section_closure,contains_newline|starts_with_dependent_mark|no_clean_sentence_end|chunk_index_gt_zero,ี่ ๔ จบ. ______________________
v03_p0036_c002,พระไตรปิฎก เล่ม 3 (ภิกขุณีวิภังค์) หน้า 36,http://www.learntripitaka.com/TPD/Tripitaka-Thai/03.zip,48,46,meaningful_structural,section_heading,contains_structure_keyword|contains_newline|no_clean_sentence_end|chunk_index_gt_zero,ฆาทิเสสสิกขาบทที่ ๖ จบ. ______________________
